user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
76561197995322437,http://steamcommunity.com/profiles/76561197995322437,,"Posted July 23, 2015.",,264710,1 of 1 people (100%) found this review helpful,True,2
imsojipper,http://steamcommunity.com/id/imsojipper,,"Posted July 7, 2014.",,218620,1 of 1 people (100%) found this review helpful,True,1
76561198084542731,http://steamcommunity.com/profiles/76561198084542731,,"Posted January 16, 2015.",,206420,No ratings yet,True,1
76561198103671881,http://steamcommunity.com/profiles/76561198103671881,,"Posted April 11, 2015.",,570,1 of 1 people (100%) found this review helpful,True,2
mrpfresh,http://steamcommunity.com/id/mrpfresh,1 person found this review funny,Posted August 22.,,236110,1 of 2 people (50%) found this review helpful,True,0
GamerFag,http://steamcommunity.com/id/GamerFag,,"Posted July 15, 2012.",,440,No ratings yet,True,2
EHS-R3AP3R,http://steamcommunity.com/id/EHS-R3AP3R,2 people found this review funny,"Posted September 9, 2015.",,339230,15 of 27 people (56%) found this review helpful,False,1
chidori_647,http://steamcommunity.com/id/chidori_647,,"Posted December 15, 2013.",,219990,11 of 19 people (58%) found this review helpful,True,0
76561198092227136,http://steamcommunity.com/profiles/76561198092227136,,"Posted September 11, 2014.",,730,2 of 5 people (40%) found this review helpful,True,2
hellcat59,http://steamcommunity.com/id/hellcat59,,"Posted July 18, 2014.",,4000,2 of 3 people (67%) found this review helpful,True,1
76561198007584361,http://steamcommunity.com/profiles/76561198007584361,,"Posted September 10, 2015.",,401650,4 of 23 people (17%) found this review helpful,True,1
tbimperator,http://steamcommunity.com/id/tbimperator,,"Posted May 22, 2012.",,35450,No ratings yet,True,2
Allahu_Akbar666,http://steamcommunity.com/id/Allahu_Akbar666,,"Posted January 17, 2015.",,230410,1 of 2 people (50%) found this review helpful,True,2
ulramite,http://steamcommunity.com/id/ulramite,,"Posted October 27, 2014.",,290020,2 of 3 people (67%) found this review helpful,True,1
-GM-Dragon,http://steamcommunity.com/id/-GM-Dragon,,"Posted March 8, 2014.",,226700,12 of 14 people (86%) found this review helpful,False,0
76561198054040292,http://steamcommunity.com/profiles/76561198054040292,,"Posted March 13, 2015.",,298260,No ratings yet,True,1
76561198078799606,http://steamcommunity.com/profiles/76561198078799606,,"Posted October 1, 2015.",,370240,No ratings yet,False,0
I_DID_911_JUST_SAYING,http://steamcommunity.com/id/I_DID_911_JUST_SAYING,,Posted June 27.,,214420,No ratings yet,True,2
750805,http://steamcommunity.com/id/750805,1 person found this review funny,Posted March 24.,Last edited August 14.,369070,20 of 29 people (69%) found this review helpful,False,1
diabeticfuck,http://steamcommunity.com/id/diabeticfuck,3 people found this review funny,"Posted August 31, 2015.",,218620,2 of 6 people (33%) found this review helpful,True,0
76561198054465623,http://steamcommunity.com/profiles/76561198054465623,4 people found this review funny,"Posted January 10, 2015.","Last edited April 8, 2015.",302830,26 of 33 people (79%) found this review helpful,False,1
aaropro,http://steamcommunity.com/id/aaropro,,"Posted August 29, 2014.",,440,1 of 1 people (100%) found this review helpful,True,1
abiam,http://steamcommunity.com/id/abiam,,"Posted November 16, 2014.",,238960,No ratings yet,True,1
FrankoWalker,http://steamcommunity.com/id/FrankoWalker,,"Posted January 4, 2015.",,310370,1 of 2 people (50%) found this review helpful,True,1
LightfootSword7,http://steamcommunity.com/id/LightfootSword7,,"Posted November 26, 2015.","Last edited November 26, 2015.",221100,4 of 4 people (100%) found this review helpful,False,1
SALTTHEW0UND,http://steamcommunity.com/id/SALTTHEW0UND,,"Posted June 12, 2015.",,248820,1 of 1 people (100%) found this review helpful,True,1
express157,http://steamcommunity.com/id/express157,,"Posted September 2, 2014.",,304930,No ratings yet,True,2
76561198074644990,http://steamcommunity.com/profiles/76561198074644990,1 person found this review funny,"Posted February 5, 2015.",,242760,1 of 1 people (100%) found this review helpful,True,1
76561198064304806,http://steamcommunity.com/profiles/76561198064304806,2 people found this review funny,"Posted December 11, 2015.",,730,0 of 1 people (0%) found this review helpful,True,0
TomoeMamiewe,http://steamcommunity.com/id/TomoeMamiewe,,"Posted February 16, 2014.",,10150,2 of 5 people (40%) found this review helpful,True,1
76561198057086148,http://steamcommunity.com/profiles/76561198057086148,,"Posted January 17, 2015.",,214950,No ratings yet,True,1
Acidius99,http://steamcommunity.com/id/Acidius99,,"Posted June 21, 2014.",,218620,1 of 1 people (100%) found this review helpful,True,2
acorn13,http://steamcommunity.com/id/acorn13,,"Posted July 31, 2014.",,313740,3 of 4 people (75%) found this review helpful,True,1
adamcookie,http://steamcommunity.com/id/adamcookie,1 person found this review funny,Posted August 14.,,570,1 of 1 people (100%) found this review helpful,True,2
AddzyTheBaddzy,http://steamcommunity.com/id/AddzyTheBaddzy,,"Posted February 2, 2015.",,291550,2 of 3 people (67%) found this review helpful,True,2
mrfunkyjunkie,http://steamcommunity.com/id/mrfunkyjunkie,,"Posted January 5, 2014.",,233250,1 of 1 people (100%) found this review helpful,True,1
mradobe7,http://steamcommunity.com/id/mradobe7,,Posted August 28.,,275850,0 of 1 people (0%) found this review helpful,False,0
76561198167207237,http://steamcommunity.com/profiles/76561198167207237,,Posted January 10.,,337320,No ratings yet,True,1
cancerkek,http://steamcommunity.com/id/cancerkek,,"Posted February 27, 2015.",,730,0 of 1 people (0%) found this review helpful,True,1
76561198073508075,http://steamcommunity.com/profiles/76561198073508075,1 person found this review funny,"Posted April 13, 2014.",,10090,1 of 1 people (100%) found this review helpful,True,2
76561198074323290,http://steamcommunity.com/profiles/76561198074323290,7 people found this review funny,Posted April 12.,Last edited May 9.,252490,108 of 147 people (73%) found this review helpful,False,2
76561198090899557,http://steamcommunity.com/profiles/76561198090899557,,Posted July 28.,,252490,2 of 2 people (100%) found this review helpful,False,0
advenger95,http://steamcommunity.com/id/advenger95,,"Posted June 5, 2015.",,22370,1 of 2 people (50%) found this review helpful,True,2
EndAtHallow,http://steamcommunity.com/id/EndAtHallow,,"Posted January 15, 2015.",,1250,No ratings yet,True,1
76561198063624801,http://steamcommunity.com/profiles/76561198063624801,,"Posted January 12, 2014.",,440,No ratings yet,True,0
aeryal,http://steamcommunity.com/id/aeryal,,"Posted May 3, 2014.",,440,No ratings yet,True,2
76561198070263209,http://steamcommunity.com/profiles/76561198070263209,,"Posted December 13, 2013.",,570,No ratings yet,True,1
76561198015968275,http://steamcommunity.com/profiles/76561198015968275,1 person found this review funny,"Posted September 6, 2015.",,248610,No ratings yet,True,1
Agiegamma,http://steamcommunity.com/id/Agiegamma,,"Posted February 12, 2014.",,208090,No ratings yet,True,2
76561198082614708,http://steamcommunity.com/profiles/76561198082614708,,"Posted April 28, 2014.",,250340,No ratings yet,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,1 person found this review funny,"Posted February 9, 2014.",,244850,1 of 2 people (50%) found this review helpful,True,2
UnholyFallenAngel,http://steamcommunity.com/id/UnholyFallenAngel,1 person found this review funny,"Posted October 7, 2014.",,262410,6 of 6 people (100%) found this review helpful,True,2
76561198068565589,http://steamcommunity.com/profiles/76561198068565589,,"Posted February 22, 2014.",,221100,1 of 1 people (100%) found this review helpful,True,1
SlutOnTheSpit,http://steamcommunity.com/id/SlutOnTheSpit,,"Posted January 2, 2014.",,4000,No ratings yet,True,2
WestyGaming,http://steamcommunity.com/id/WestyGaming,,"Posted June 7, 2014.",,223710,1 of 2 people (50%) found this review helpful,True,1
NaruseAiria,http://steamcommunity.com/id/NaruseAiria,,"Posted October 28, 2014.",,317360,No ratings yet,True,2
76561198067713802,http://steamcommunity.com/profiles/76561198067713802,,"Posted September 27, 2015.",,239660,No ratings yet,True,1
76561198187212131,http://steamcommunity.com/profiles/76561198187212131,,Posted July 8.,,730,No ratings yet,True,2
76561198044678148,http://steamcommunity.com/profiles/76561198044678148,2 people found this review funny,Posted July 29.,,495890,1 of 4 people (25%) found this review helpful,True,1
Alex680,http://steamcommunity.com/id/Alex680,,"Posted April 25, 2014.",,4000,1 of 1 people (100%) found this review helpful,True,2
alansiulun,http://steamcommunity.com/id/alansiulun,,"Posted November 1, 2014.","Last edited May 21, 2015.",295270,4 of 12 people (33%) found this review helpful,True,2
Albolah,http://steamcommunity.com/id/Albolah,9 people found this review funny,"Posted December 29, 2015.",,283920,11 of 14 people (79%) found this review helpful,True,1
76561198003056556,http://steamcommunity.com/profiles/76561198003056556,12 people found this review funny,Posted January 9.,Last edited January 9.,432020,77 of 122 people (63%) found this review helpful,False,0
maxpaynepillkiller,http://steamcommunity.com/id/maxpaynepillkiller,45 people found this review funny,Posted July 16.,,319630,177 of 221 people (80%) found this review helpful,True,0
AlexNoClutch,http://steamcommunity.com/id/AlexNoClutch,,"Posted June 5, 2015.","Last edited September 6, 2015.",227860,1 of 1 people (100%) found this review helpful,False,0
Alexwai04,http://steamcommunity.com/id/Alexwai04,,"Posted January 9, 2015.",,218620,No ratings yet,True,1
76561198095481910,http://steamcommunity.com/profiles/76561198095481910,,"Posted February 1, 2014.",,208090,No ratings yet,True,0
76561198164545985,http://steamcommunity.com/profiles/76561198164545985,,Posted May 12.,,730,No ratings yet,True,2
AlkalineDeath,http://steamcommunity.com/id/AlkalineDeath,,"Posted March 2, 2015.",,228280,0 of 1 people (0%) found this review helpful,True,1
76561198075935236,http://steamcommunity.com/profiles/76561198075935236,1 person found this review funny,"Posted January 26, 2015.",,226700,1 of 3 people (33%) found this review helpful,True,1
mintifreshbadger,http://steamcommunity.com/id/mintifreshbadger,,"Posted November 9, 2015.",,35450,No ratings yet,True,1
AlpacaRevolution,http://steamcommunity.com/id/AlpacaRevolution,,Posted July 7.,,9900,4 of 7 people (57%) found this review helpful,True,2
AlphaBryn444,http://steamcommunity.com/id/AlphaBryn444,,Posted August 28.,,236370,2 of 6 people (33%) found this review helpful,True,1
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,2 people found this review funny,Posted July 7.,,381210,1 of 1 people (100%) found this review helpful,True,1
76561198009001563,http://steamcommunity.com/profiles/76561198009001563,,"Posted September 3, 2014.",,570,1 of 1 people (100%) found this review helpful,True,1
76561198016753953,http://steamcommunity.com/profiles/76561198016753953,,"Posted March 21, 2014.",,271290,No ratings yet,True,2
smegmyfoodle,http://steamcommunity.com/id/smegmyfoodle,,"Posted February 3, 2015.",,346010,No ratings yet,True,2
76561198057869849,http://steamcommunity.com/profiles/76561198057869849,,"Posted June 1, 2015.",,313120,2 of 3 people (67%) found this review helpful,True,2
76561198058836921,http://steamcommunity.com/profiles/76561198058836921,,"Posted January 17, 2015.",,211820,1 of 5 people (20%) found this review helpful,True,2
lol_ursuchanoob,http://steamcommunity.com/id/lol_ursuchanoob,,"Posted August 8, 2014.",,218620,No ratings yet,True,0
AMV72,http://steamcommunity.com/id/AMV72,,"Posted January 21, 2013.",,206440,1 of 1 people (100%) found this review helpful,True,2
76561198069170979,http://steamcommunity.com/profiles/76561198069170979,1 person found this review funny,"Posted June 26, 2015.",,440,No ratings yet,True,2
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,Posted February 3.,,224540,0 of 1 people (0%) found this review helpful,False,0
76561198132540690,http://steamcommunity.com/profiles/76561198132540690,,"Posted May 26, 2015.",,730,1 of 1 people (100%) found this review helpful,True,0
711armageddoncarmageddon,http://steamcommunity.com/id/711armageddoncarmageddon,2 people found this review funny,"Posted July 4, 2015.",,113020,No ratings yet,True,1
76561198034868596,http://steamcommunity.com/profiles/76561198034868596,,Posted June 17.,,359870,1 of 1 people (100%) found this review helpful,True,1
Andraison,http://steamcommunity.com/id/Andraison,1 person found this review funny,"Posted July 31, 2015.",,22230,3 of 5 people (60%) found this review helpful,True,0
76561198055790408,http://steamcommunity.com/profiles/76561198055790408,,"Posted December 6, 2013.",,203770,No ratings yet,True,2
76561198069560699,http://steamcommunity.com/profiles/76561198069560699,,"Posted December 30, 2013.",,550,0 of 1 people (0%) found this review helpful,True,2
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,"Posted May 8, 2014.",,230410,No ratings yet,True,1
76561198084032274,http://steamcommunity.com/profiles/76561198084032274,,"Posted October 29, 2014.","Last edited November 23, 2014.",227940,No ratings yet,False,0
Angrovar,http://steamcommunity.com/id/Angrovar,,"Posted August 16, 2014.",,17390,3 of 4 people (75%) found this review helpful,True,2
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,"Posted August 1, 2015.",,317360,No ratings yet,True,1
uradumbtit,http://steamcommunity.com/id/uradumbtit,,"Posted May 29, 2014.",,274310,3 of 8 people (38%) found this review helpful,True,1
76561198037038784,http://steamcommunity.com/profiles/76561198037038784,,Posted September 12.,,252470,7 of 7 people (100%) found this review helpful,True,1
IKillNoobsFirst,http://steamcommunity.com/id/IKillNoobsFirst,,"Posted March 27, 2015.",,730,1 of 3 people (33%) found this review helpful,True,2
76561198037888300,http://steamcommunity.com/profiles/76561198037888300,,"Posted September 12, 2015.",,344770,No ratings yet,True,2
1234865654,http://steamcommunity.com/id/1234865654,,"Posted June 29, 2014.",,22380,No ratings yet,True,2
76561198040925596,http://steamcommunity.com/profiles/76561198040925596,,Posted July 18.,,440,1 of 2 people (50%) found this review helpful,True,2
76561198084123358,http://steamcommunity.com/profiles/76561198084123358,,"Posted February 7, 2015.",,9900,No ratings yet,True,2
